subjectID,r,r2,p
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub15,0.623698210730963,0.3889994580690047,0.0006630242045679742
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub16,0.799524805830178,0.6392399151377839,9.596314083548427e-07
sub17,0.6135172404407995,0.37640340431809377,0.0008587833693892911
sub17,0.6135172404407995,0.37640340431809377,0.0008587833693892911
sub17,0.6135172404407995,0.37640340431809377,0.0008587833693892911
sub17,0.6135172404407995,0.37640340431809377,0.0008587833693892911
sub17,0.6135172404407995,0.37640340431809377,0.0008587833693892911
sub17,0.6135172404407995,0.37640340431809377,0.0008587833693892911
sub17,0.6135172404407995,0.37640340431809377,0.0008587833693892911
sub17,0.6135172404407995,0.37640340431809377,0.0008587833693892911
sub17,0.6135172404407995,0.37640340431809377,0.0008587833693892911
sub17,0.6135172404407995,0.37640340431809377,0.0008587833693892911
sub17,0.6135172404407995,0.37640340431809377,0.0008587833693892911
sub17,0.6135172404407995,0.37640340431809377,0.0008587833693892911
sub17,0.6135172404407995,0.37640340431809377,0.0008587833693892911
