,subjectID,tractID,GM_R1,R1
521,79,AFR,0.44118749006706925,0.41800625837236066
522,79,ATRL,0.45642246622123195,0.5161306203397766
523,79,ATRR,0.45788079225617395,0.5116660912534755
524,79,CCL,0.4524940813541829,0.39813646861457314
525,79,CCR,0.459901176362399,0.438052029196939
526,79,CSL,0.4673109324454953,0.5255606984961663
527,79,CSR,0.4572511622680772,0.5203881326285971
528,79,FcMa,0.42911353285909065,0.4295737605487403
529,79,FcMi,0.4526915084625607,0.4201754946095194
530,79,IFOFL,0.4434923398301802,0.44564783724354723
531,79,IFOFR,0.4563379321393209,0.4546723906075391
532,79,ILFL,0.4400976325607171,0.41612424415642796
533,79,ILFR,0.4381874486543353,0.4254898260588259
534,79,MLFL,0.4298193002303047,0.4268523098711936
535,79,MLFR,0.4397338718977379,0.422972553187395
536,79,ORL,0.4564199670004945,0.4669043435024476
537,79,ORR,0.4506366017330983,0.4631511498979703
538,79,SLFL,0.4480918161783009,0.4267062900819794
539,79,SLFR,0.452155574531277,0.42371755676293416
540,79,UNCL,0.4267027969918111,0.4490654901534555
541,79,UNCR,0.44070267978457217,0.448786087192328
542,79,VOFL,0.4418103546397918,0.4185581129584079
543,79,VOFR,0.4465447043349694,0.42987376901420604
544,79,pAFL,0.44299688772081086,0.40041763724282214
545,79,pAFR,0.4449937353467342,0.40638843499132155
